,time,open,high,low,close,volumn,atr,macd,macdsignal,macdhist
0,2017-07-17 09:30:00,496.0,496.5,494.5,494.5,21658.0,,,,
1,2017-07-17 09:31:00,494.0,495.5,494.0,495.0,8484.0,,,,
2,2017-07-17 09:32:00,495.0,495.5,495.0,495.0,2080.0,,,,
3,2017-07-17 09:33:00,495.0,495.5,494.5,494.5,3326.0,,,,
4,2017-07-17 09:34:00,494.5,495.0,494.5,494.5,2554.0,,,,
5,2017-07-17 09:35:00,494.5,495.0,493.5,493.5,4852.0,,,,
6,2017-07-17 09:36:00,494.0,495.0,493.5,494.5,6368.0,,,,
7,2017-07-17 09:37:00,494.0,495.0,494.0,494.5,3418.0,,,,
8,2017-07-17 09:38:00,495.0,495.0,494.0,494.0,3334.0,,,,
9,2017-07-17 09:39:00,494.0,494.5,493.5,494.0,4018.0,,,,
10,2017-07-17 09:40:00,494.0,495.0,494.0,495.0,5622.0,,,,
11,2017-07-17 09:41:00,495.0,495.5,494.5,494.5,3612.0,,,,
12,2017-07-17 09:42:00,494.5,495.0,494.0,494.0,2596.0,,,,
13,2017-07-17 09:43:00,494.0,495.0,493.5,493.5,2734.0,,,,
14,2017-07-17 09:44:00,493.5,495.0,492.5,492.5,10534.0,1.1785714285714286,,,
15,2017-07-17 09:45:00,493.0,493.5,491.0,491.0,18566.0,1.2729591836734693,,,
16,2017-07-17 09:46:00,491.5,492.5,490.0,491.0,34740.0,1.3606049562682216,,,
17,2017-07-17 09:47:00,490.5,491.5,489.0,490.5,24194.0,1.4419903165347774,,,
18,2017-07-17 09:48:00,490.5,490.5,490.0,490.0,9294.0,1.3747052939251503,,,
19,2017-07-17 09:49:00,490.5,492.0,490.0,491.5,13514.0,1.4193692015019252,,,
20,2017-07-17 09:50:00,491.5,492.0,491.0,491.0,4302.0,1.3894142585375022,,,
21,2017-07-17 09:51:00,491.5,492.0,490.5,491.5,7526.0,1.397313240070538,,,
22,2017-07-17 09:52:00,491.5,492.0,491.5,491.5,4082.0,1.3332194372083566,,,
23,2017-07-17 09:53:00,491.0,492.0,491.0,492.0,1780.0,1.3094180488363312,,,
24,2017-07-17 09:54:00,492.0,492.0,491.0,491.5,2384.0,1.287316759633736,,,
25,2017-07-17 09:55:00,491.5,492.0,491.0,491.0,3290.0,1.2667941339456121,,,
26,2017-07-17 09:56:00,491.0,492.0,491.0,492.0,4268.0,1.2477374100923542,,,
27,2017-07-17 09:57:00,492.0,492.0,491.5,492.0,1202.0,1.1943275950857575,,,
28,2017-07-17 09:58:00,492.0,492.0,491.0,491.5,5382.0,1.180447052579632,,,
29,2017-07-17 09:59:00,491.5,492.0,491.0,491.5,3480.0,1.1675579773953726,,,
30,2017-07-17 10:00:00,491.5,492.0,491.0,491.0,4074.0,1.15558955043856,,,
31,2017-07-17 10:01:00,491.5,491.5,490.0,490.0,7338.0,1.1801902968358056,,,
32,2017-07-17 10:02:00,490.0,491.5,490.0,491.5,5708.0,1.2030338470618196,,,
33,2017-07-17 10:03:00,491.5,491.5,490.5,490.5,2526.0,1.188531429414547,-0.9943063073853864,-1.2291597622005195,0.2348534548151331
34,2017-07-17 10:04:00,490.5,491.0,490.5,490.5,3462.0,1.1393506130277937,-0.970172754808857,-1.177362360722187,0.20718960591333002
